Date,Open,High,Low,Close,Adj Close,Volume
2018-10-14,6.210000,6.280000,6.020000,6.200000,6.200000,1067402321
2018-10-21,6.250000,6.420000,6.100000,6.170000,6.170000,1815714426
2018-10-28,6.260000,6.620000,6.100000,6.580000,6.580000,1964416610
2018-11-04,6.450000,6.650000,6.370000,6.430000,6.430000,1455033525
2018-11-11,6.390000,6.530000,6.230000,6.530000,6.530000,1027028983
2018-11-18,6.560000,6.600000,6.360000,6.480000,6.480000,733147246
2018-11-25,6.540000,6.780000,6.490000,6.670000,6.670000,1274229823
2018-12-02,6.850000,6.880000,6.430000,6.490000,6.490000,1509276300
2018-12-09,6.400000,6.640000,6.330000,6.440000,6.440000,1235507715
2018-12-16,6.430000,6.500000,6.230000,6.360000,6.360000,1307210919
2018-12-23,6.250000,6.420000,6.240000,6.360000,6.360000,493972630
2018-12-30,6.410000,6.470000,6.220000,6.410000,6.410000,865451257
2019-01-06,6.470000,6.630000,6.370000,6.580000,6.580000,1483766164
2019-01-13,6.530000,6.660000,6.450000,6.630000,6.630000,1380851519
2019-01-20,6.630000,6.830000,6.610000,6.820000,6.820000,1353843185
2019-01-27,6.870000,7.100000,6.820000,7.000000,7.000000,1653418609
2019-02-03,7.050000,7.060000,6.790000,6.910000,6.910000,405551379
2019-02-10,6.950000,7.020000,6.800000,6.800000,6.800000,1230049571
2019-02-17,6.880000,7.000000,6.840000,6.940000,6.940000,1527218047
2019-02-24,6.960000,7.170000,6.880000,6.990000,6.990000,2790731806
2019-03-03,7.000000,7.160000,6.890000,6.890000,6.890000,2112608627
2019-03-10,6.950000,7.090000,6.870000,7.000000,7.000000,1372608296
2019-03-17,7.030000,7.090000,6.910000,6.940000,6.940000,1356427934
2019-03-24,6.810000,6.870000,6.730000,6.730000,6.730000,1875565460
2019-03-31,6.800000,6.990000,6.800000,6.960000,6.960000,1555700236
2019-04-07,6.990000,7.040000,6.800000,6.930000,6.930000,1529966025
2019-04-14,6.980000,7.210000,6.870000,7.060000,7.060000,2021308910
2019-04-18,7.140000,7.160000,7.030000,7.060000,7.060000,412431725
